Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0289---TSP200X.BS_406_R2	NS.2150.TSP0289---TSP200X.BS_406_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2226384.0	0.0	251.0	48.0	6.949122860531067	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0290---TSP200X.BS_407_R1	NS.2150.TSP0290---TSP200X.BS_407_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	891052.0	0.0	251.0	48.0	7.256142178009813	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0290---TSP200X.BS_407_R2	NS.2150.TSP0290---TSP200X.BS_407_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	891052.0	0.0	251.0	48.0	8.050371919932843	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0291---TSP200X.BS_408_R1	NS.2150.TSP0291---TSP200X.BS_408_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1471042.0	0.0	251.0	47.0	5.370206968937665	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0291---TSP200X.BS_408_R2	NS.2150.TSP0291---TSP200X.BS_408_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1471042.0	0.0	251.0	47.0	6.798147368879033	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0292---TSP200X.BS_409_R1	NS.2150.TSP0292---TSP200X.BS_409_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1317002.0	0.0	251.0	46.0	5.466126854780782	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0292---TSP200X.BS_409_R2	NS.2150.TSP0292---TSP200X.BS_409_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1317002.0	0.0	251.0	47.0	6.961416915084412	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0293---TSP200X.BS_410_R1	NS.2150.TSP0293---TSP200X.BS_410_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1495083.0	0.0	251.0	47.0	6.07230501584193	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0293---TSP200X.BS_410_R2	NS.2150.TSP0293---TSP200X.BS_410_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1495083.0	0.0	251.0	47.0	6.260254447411951	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0294---TSP200X.BS_411_R1	NS.2150.TSP0294---TSP200X.BS_411_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2586628.0	0.0	251.0	48.0	5.183922517211888	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0294---TSP200X.BS_411_R2	NS.2150.TSP0294---TSP200X.BS_411_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2586628.0	0.0	251.0	48.0	5.714887303635578	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0295---TSP200X.BS_412_R1	NS.2150.TSP0295---TSP200X.BS_412_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3167601.0	0.0	251.0	48.0	4.531545303984657	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0295---TSP200X.BS_412_R2	NS.2150.TSP0295---TSP200X.BS_412_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3167601.0	0.0	251.0	48.0	5.974421943648448	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0296---TSP200X.BS_413_R1	NS.2150.TSP0296---TSP200X.BS_413_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	926016.0	0.0	251.0	47.0	6.919426878153294	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0296---TSP200X.BS_413_R2	NS.2150.TSP0296---TSP200X.BS_413_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	926016.0	0.0	251.0	47.0	7.372226829773999	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0297---TSP200X.BS_414_R1	NS.2150.TSP0297---TSP200X.BS_414_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1093370.0	0.0	251.0	48.0	6.575450213559911	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0297---TSP200X.BS_414_R2	NS.2150.TSP0297---TSP200X.BS_414_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1093370.0	0.0	251.0	48.0	7.1836615235464665	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0298---TSP200X.BS_415_R1	NS.2150.TSP0298---TSP200X.BS_415_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93391.0	0.0	251.0	48.0	11.38225310790119	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0298---TSP200X.BS_415_R2	NS.2150.TSP0298---TSP200X.BS_415_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93391.0	0.0	251.0	49.0	11.784861496289793	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0299---TSP200X.BS_416_R1	NS.2150.TSP0299---TSP200X.BS_416_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1273813.0	0.0	251.0	47.0	6.043901263372254	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0299---TSP200X.BS_416_R2	NS.2150.TSP0299---TSP200X.BS_416_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1273813.0	0.0	251.0	47.0	6.790321656318471	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0300---TSP200X.BS_417_R1	NS.2150.TSP0300---TSP200X.BS_417_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4385901.0	0.0	251.0	48.0	4.353264062713022	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0300---TSP200X.BS_417_R2	NS.2150.TSP0300---TSP200X.BS_417_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4385901.0	0.0	251.0	48.0	5.632472817828735	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0301---TSP200X.BS_418_R1	NS.2150.TSP0301---TSP200X.BS_418_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1994545.0	0.0	251.0	47.0	5.011468781100451	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0301---TSP200X.BS_418_R2	NS.2150.TSP0301---TSP200X.BS_418_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1994545.0	0.0	251.0	47.0	6.148677877281997	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0302---TSP200X.BS_419_R1	NS.2150.TSP0302---TSP200X.BS_419_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3581761.0	0.0	251.0	48.0	4.814114575865461	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0302---TSP200X.BS_419_R2	NS.2150.TSP0302---TSP200X.BS_419_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3581761.0	0.0	251.0	48.0	5.392596038664272	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0303---TSP200X.BS_420_R1	NS.2150.TSP0303---TSP200X.BS_420_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	714284.0	0.0	251.0	47.0	6.997776794664307	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0303---TSP200X.BS_420_R2	NS.2150.TSP0303---TSP200X.BS_420_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	714284.0	0.0	251.0	48.0	8.0035392084941	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0304---TSP200X.BS_421_R1	NS.2150.TSP0304---TSP200X.BS_421_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1628791.0	0.0	251.0	48.0	6.1416045187469415	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0304---TSP200X.BS_421_R2	NS.2150.TSP0304---TSP200X.BS_421_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1628791.0	0.0	251.0	49.0	6.707014782175863	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0305---TSP200X.BS_422_R1	NS.2150.TSP0305---TSP200X.BS_422_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2805011.0	0.0	251.0	47.0	4.796687943381247	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0305---TSP200X.BS_422_R2	NS.2150.TSP0305---TSP200X.BS_422_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2805011.0	0.0	251.0	47.0	5.793266536181326	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0306---TSP200X.BS_423_R1	NS.2150.TSP0306---TSP200X.BS_423_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3653212.0	0.0	251.0	48.0	4.668746282975677	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0306---TSP200X.BS_423_R2	NS.2150.TSP0306---TSP200X.BS_423_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3653212.0	0.0	251.0	48.0	5.55535920469348	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0307---TSP200X.BS_424_R1	NS.2150.TSP0307---TSP200X.BS_424_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	883217.0	0.0	251.0	48.0	7.0722144161627325	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0307---TSP200X.BS_424_R2	NS.2150.TSP0307---TSP200X.BS_424_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	883217.0	0.0	251.0	48.0	8.023849178627676	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0308---TSP200X.BS_425_R1	NS.2150.TSP0308---TSP200X.BS_425_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2372227.0	0.0	251.0	49.0	5.276165527192851	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0308---TSP200X.BS_425_R2	NS.2150.TSP0308---TSP200X.BS_425_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2372227.0	0.0	251.0	49.0	6.504084082138055	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0309---TSP200X.BS_426_R1	NS.2150.TSP0309---TSP200X.BS_426_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4017000.0	0.0	251.0	48.0	4.134241189555133	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0309---TSP200X.BS_426_R2	NS.2150.TSP0309---TSP200X.BS_426_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4017000.0	0.0	251.0	48.0	5.50996152353856	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0310---TSP200X.BS_427_R1	NS.2150.TSP0310---TSP200X.BS_427_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2411175.0	0.0	251.0	49.0	5.184074912449247	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0310---TSP200X.BS_427_R2	NS.2150.TSP0310---TSP200X.BS_427_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2411175.0	0.0	251.0	49.0	6.204685116277112	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0311---TSP200X.BS_428_R1	NS.2150.TSP0311---TSP200X.BS_428_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	151886.0	0.0	251.0	48.0	10.532899674756067	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0311---TSP200X.BS_428_R2	NS.2150.TSP0311---TSP200X.BS_428_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	151886.0	0.0	251.0	49.0	10.937150231094375	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0312---TSP200X.BS_429_R1	NS.2150.TSP0312---TSP200X.BS_429_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2420334.0	0.0	251.0	48.0	4.368908078906633	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0312---TSP200X.BS_429_R2	NS.2150.TSP0312---TSP200X.BS_429_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2420334.0	0.0	251.0	48.0	6.998125227174608	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0313---TSP200X.BS_430_R1	NS.2150.TSP0313---TSP200X.BS_430_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2217454.0	0.0	251.0	48.0	5.42619120274367	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0313---TSP200X.BS_430_R2	NS.2150.TSP0313---TSP200X.BS_430_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2217454.0	0.0	251.0	48.0	6.070969332172944	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0314---TSP200X.BS_431_R1	NS.2150.TSP0314---TSP200X.BS_431_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1778221.0	0.0	251.0	48.0	6.065928711984024	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0314---TSP200X.BS_431_R2	NS.2150.TSP0314---TSP200X.BS_431_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1778221.0	0.0	251.0	48.0	6.909718079604983	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0315---TSP200X.BS_432_R1	NS.2150.TSP0315---TSP200X.BS_432_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41587.0	0.0	251.0	50.0	13.542693630220985	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0315---TSP200X.BS_432_R2	NS.2150.TSP0315---TSP200X.BS_432_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41587.0	0.0	251.0	50.0	12.527953446990647	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0316---TSP200X.BS_433_R1	NS.2150.TSP0316---TSP200X.BS_433_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1348027.0	0.0	251.0	48.0	6.464633126784553	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0316---TSP200X.BS_433_R2	NS.2150.TSP0316---TSP200X.BS_433_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1348027.0	0.0	251.0	48.0	7.424095188090744	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0317---TSP200X.BS_434_R1	NS.2150.TSP0317---TSP200X.BS_434_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	417949.0	0.0	251.0	47.0	9.003969383824343	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0317---TSP200X.BS_434_R2	NS.2150.TSP0317---TSP200X.BS_434_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	417949.0	0.0	251.0	47.0	8.3270925399989	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0318---TSP200X.BS_435_R1	NS.2150.TSP0318---TSP200X.BS_435_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	330160.0	0.0	251.0	45.0	8.994124061061303	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0318---TSP200X.BS_435_R2	NS.2150.TSP0318---TSP200X.BS_435_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	330160.0	0.0	251.0	45.0	9.217349164041677	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0319---TSP200X.BS_436_R1	NS.2150.TSP0319---TSP200X.BS_436_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	588398.0	0.0	251.0	48.0	7.3861569889768495	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0319---TSP200X.BS_436_R2	NS.2150.TSP0319---TSP200X.BS_436_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	588398.0	0.0	251.0	48.0	7.939353974690601	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0320---TSP200X.BS_437_R1	NS.2150.TSP0320---TSP200X.BS_437_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	585868.0	0.0	251.0	48.0	8.105750783452928	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0320---TSP200X.BS_437_R2	NS.2150.TSP0320---TSP200X.BS_437_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	585868.0	0.0	251.0	48.0	7.563649149637802	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0321---TSP200X.BS_438_R1	NS.2150.TSP0321---TSP200X.BS_438_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1969040.0	0.0	251.0	48.0	5.639137451654628	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0321---TSP200X.BS_438_R2	NS.2150.TSP0321---TSP200X.BS_438_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1969040.0	0.0	251.0	48.0	6.338207959782675	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0322---TSP200X.BS_439_R1	NS.2150.TSP0322---TSP200X.BS_439_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105989.0	0.0	251.0	48.0	11.349290964156658	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0322---TSP200X.BS_439_R2	NS.2150.TSP0322---TSP200X.BS_439_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105989.0	0.0	251.0	49.0	11.384200247195464	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0323---TSP200X.BS_440_R1	NS.2150.TSP0323---TSP200X.BS_440_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1613976.0	0.0	251.0	48.0	6.07685616142991	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0323---TSP200X.BS_440_R2	NS.2150.TSP0323---TSP200X.BS_440_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1613976.0	0.0	251.0	48.0	6.425129229070114	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0324---TSP200X.BS_441_R1	NS.2150.TSP0324---TSP200X.BS_441_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3529924.0	0.0	251.0	48.0	4.308959953166523	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0324---TSP200X.BS_441_R2	NS.2150.TSP0324---TSP200X.BS_441_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3529924.0	0.0	251.0	48.0	5.651833864188659	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0325---TSP200X.BS_442_R1	NS.2150.TSP0325---TSP200X.BS_442_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	186374.0	0.0	251.0	48.0	9.946129824975587	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0325---TSP200X.BS_442_R2	NS.2150.TSP0325---TSP200X.BS_442_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	186374.0	0.0	251.0	48.0	10.424737356068979	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0326---TSP200X.BS_443_R1	NS.2150.TSP0326---TSP200X.BS_443_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1280242.0	0.0	251.0	48.0	6.569617306727947	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0326---TSP200X.BS_443_R2	NS.2150.TSP0326---TSP200X.BS_443_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1280242.0	0.0	251.0	49.0	6.898148943715329	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0327---TSP200X.BS_444_R1	NS.2150.TSP0327---TSP200X.BS_444_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1237699.0	0.0	251.0	48.0	6.347989293034898	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0327---TSP200X.BS_444_R2	NS.2150.TSP0327---TSP200X.BS_444_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1237699.0	0.0	251.0	48.0	6.927613256534909	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0328---TSP200X.BS_445_R1	NS.2150.TSP0328---TSP200X.BS_445_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2833194.0	0.0	251.0	48.0	5.136483575087187	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0328---TSP200X.BS_445_R2	NS.2150.TSP0328---TSP200X.BS_445_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2833194.0	0.0	251.0	48.0	5.83684553598304	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0329---TSP200X.BS_446_R1	NS.2150.TSP0329---TSP200X.BS_446_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2942791.0	0.0	251.0	48.0	4.649088881866298	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0329---TSP200X.BS_446_R2	NS.2150.TSP0329---TSP200X.BS_446_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2942791.0	0.0	251.0	48.0	6.637678707404676	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0330---TSP200X.BS_447_R1	NS.2150.TSP0330---TSP200X.BS_447_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	839569.0	0.0	251.0	48.0	7.397366982344512	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0330---TSP200X.BS_447_R2	NS.2150.TSP0330---TSP200X.BS_447_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	839569.0	0.0	251.0	48.0	7.935738456279353	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0331---TSP200X.BS_448_R1	NS.2150.TSP0331---TSP200X.BS_448_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1328962.0	0.0	251.0	48.0	6.285281294724755	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0331---TSP200X.BS_448_R2	NS.2150.TSP0331---TSP200X.BS_448_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1328962.0	0.0	251.0	48.0	7.139933271229728	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0332---TSP200X.BS_449_R1	NS.2150.TSP0332---TSP200X.BS_449_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2054216.0	0.0	251.0	48.0	5.8805858647279114	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0332---TSP200X.BS_449_R2	NS.2150.TSP0332---TSP200X.BS_449_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2054216.0	0.0	251.0	48.0	6.029910959827676	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0333---TSP200X.BS_450_R1	NS.2150.TSP0333---TSP200X.BS_450_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1567713.0	0.0	251.0	48.0	5.897189090094934	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0333---TSP200X.BS_450_R2	NS.2150.TSP0333---TSP200X.BS_450_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1567713.0	0.0	251.0	48.0	6.872068636034653	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0334---TSP200X.BS_451_R1	NS.2150.TSP0334---TSP200X.BS_451_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1476587.0	0.0	251.0	48.0	5.929213788283386	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0334---TSP200X.BS_451_R2	NS.2150.TSP0334---TSP200X.BS_451_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1476587.0	0.0	251.0	48.0	6.763028524563741	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0335---TSP200X.BS_452_R1	NS.2150.TSP0335---TSP200X.BS_452_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2210188.0	0.0	251.0	49.0	5.532171703914476	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0335---TSP200X.BS_452_R2	NS.2150.TSP0335---TSP200X.BS_452_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2210188.0	0.0	251.0	49.0	6.2426905275320745	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0336---TSP200X.BS_453_R1	NS.2150.TSP0336---TSP200X.BS_453_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2197182.0	0.0	251.0	48.0	5.454422455946651	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
