Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
NS.2150.TSP0256---TSP200X.BS_354_R1										4.444975099945717	0.4103282121047545	0.8990955468130007	1.010423452588622	29.835972537172157	40.214915939230906	14.911030228418968
NS.2150.TSP0256---TSP200X.BS_354_R2										4.885836567791985	0.43090663876774965	0.7578174788298497	0.7957505005732795	30.025313585170725	39.10613556401348	15.299745764965369
NS.2150.TSP0257---TSP200X.BS_355_R1										3.169942160463414	0.2288149784150247	1.3780902109086715	2.4796355862936936	53.63373665069944	26.293075621610733	3.3187954688787684
NS.2150.TSP0257---TSP200X.BS_355_R2										3.4984137150063583	0.32625985676653224	1.161007385533665	1.8808072557082345	53.843171723270714	23.88023451144913	5.069691068736499
NS.2150.TSP0258---TSP200X.BS_356_R1										2.0403520181042483	0.4745519742127209	3.5635692268044346	11.79816340131151	65.88641758560357	2.9071090180982084	1.6525764125320377
NS.2150.TSP0258---TSP200X.BS_356_R2										2.158738340054643	0.39864781881255296	3.328608618443703	10.914494069610353	65.97097924413957	3.4520283724498113	1.813444901032659
NS.2150.TSP0259---TSP200X.BS_357_R1										4.391357357788409	0.44533868471620275	0.9869508907430194	0.7488300606470304	27.819777658502588	36.648365941089075	21.18556576985276
NS.2150.TSP0259---TSP200X.BS_357_R2										5.012877014063902	0.4548896502452488	0.7791889702765505	0.6741872858477689	26.934902675830337	37.04268247109944	20.428357121866565
NS.2150.TSP0260---TSP200X.BS_358_R1										4.334938283265563	0.45666644927562133	0.9258354413997434	1.1916592611459331	33.68546152253125	35.33954453470048	15.937642046282061
NS.2150.TSP0260---TSP200X.BS_358_R2										4.685047698743442	0.42202419109915396	0.8399285817043186	1.0485062496892654	34.06914983220724	34.536934451933845	15.887108334713695
NS.2150.TSP0261---TSP200X.BS_359_R1										3.8010716206361588	0.543060510244592	3.543724993876051	2.130289472720976	40.01120612225936	35.83403958182581	4.93759203520637
NS.2150.TSP0261---TSP200X.BS_359_R2										4.0410318642426155	0.718191365654643	3.3115076739412608	1.674372048890228	40.819778524226905	33.807082945013974	6.218975512651937
NS.2150.TSP0262---TSP200X.BS_360_R1										4.308275568450368	0.46826387710730616	1.0227673605748535	1.192473470011107	40.86421564963876	34.679687574503035	8.459956964327269
NS.2150.TSP0262---TSP200X.BS_360_R2										4.5568249208191425	0.40106022488184184	0.8799375231578943	1.2320841590490894	40.48757968715269	34.71955977328356	8.913233896861
NS.2150.TSP0263---TSP200X.BS_361_R1										3.2079204396780656	0.2828844041815384	0.9804718705521083	1.5966828219431017	43.42434186290018	36.91122281107247	4.99429352558317
NS.2150.TSP0263---TSP200X.BS_361_R2										3.572073227522877	0.28728241479167355	0.8599806466361203	1.3021906737565159	43.13082281402232	35.92258666663614	5.419861876520762
NS.2150.TSP0264---TSP200X.BS_362_R1										4.217945372928771	0.3941097328340847	0.9670755870534457	0.9105769854562142	33.62016965152442	37.527462095476935	14.015188567488673
NS.2150.TSP0264---TSP200X.BS_362_R2										4.693409473252531	0.4230703893777298	0.7999179165572248	0.7878407640614706	33.20063046832118	37.477859994136445	13.917623069264568
