#Read position (bp)	Clipping profile
215.0	0.1496190800324633
216.0	0.2234468675550436
217.0	0.27659240254470246
218.0	0.3411262664607168
219.0	0.3866795821661387
220.0	0.42948399088933686
221.0	0.49244705081550905
222.0	0.5671911406654973
223.0	0.6554179647616305
224.0	0.6717805063224861
225.0	0.714715815378171
226.0	0.7948268188601199
227.0	0.8414273372254366
228.0	0.8792575333141347
229.0	0.9271670550043197
230.0	0.9759928790219128
231.0	1.0479880618896773
232.0	1.08189124800377
233.0	1.1705107730973636
234.0	1.2404115506453386
235.0	1.308217922873524
236.0	1.436369348378145
237.0	1.4883367803754222
238.0	1.5810142157761082
239.0	1.686127182763044
240.0	1.8778961698562715
241.0	1.88417938581564
242.0	1.8930806084247453
243.0	1.9030290336937457
244.0	1.9153336649475088
245.0	1.9281618975312196
