Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0088---TSP200X.BS_138_R2	NS.2150.TSP0088---TSP200X.BS_138_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2673132.0	0.0	20-251	47.0	4.839845000674163	235.8357080757703	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0089---TSP200X.BS_139_R1	NS.2150.TSP0089---TSP200X.BS_139_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2992654.0	0.0	20-251	48.0	4.893254110024196	235.09751344458797	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0089---TSP200X.BS_139_R2	NS.2150.TSP0089---TSP200X.BS_139_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2976065.0	0.0	20-251	48.0	4.840103558935094	236.2472976900706	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0090---TSP200X.BS_140_R1	NS.2150.TSP0090---TSP200X.BS_140_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1202623.0	0.0	20-251	47.0	6.557915489725376	234.36711172162848	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0090---TSP200X.BS_140_R2	NS.2150.TSP0090---TSP200X.BS_140_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1196892.0	0.0	20-251	47.0	6.0123219137566295	235.90492625901084	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0091---TSP200X.BS_141_R1	NS.2150.TSP0091---TSP200X.BS_141_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2768984.0	0.0	20-251	48.0	4.949389423792882	234.5115793374032	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0091---TSP200X.BS_141_R2	NS.2150.TSP0091---TSP200X.BS_141_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2754450.0	0.0	20-251	48.0	4.750643545595687	235.74903193014939	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0094---TSP200X.BS_144_R1	NS.2150.TSP0094---TSP200X.BS_144_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1679872.0	0.0	20-251	47.0	5.651621075891496	233.94251526306766	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0094---TSP200X.BS_144_R2	NS.2150.TSP0094---TSP200X.BS_144_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1670933.0	0.0	20-251	47.0	5.364248596442826	235.43285098804083	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0095---TSP200X.BS_145_R1	NS.2150.TSP0095---TSP200X.BS_145_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2026936.0	0.0	20-251	47.0	5.400535108505767	234.18619877489965	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0095---TSP200X.BS_145_R2	NS.2150.TSP0095---TSP200X.BS_145_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2017101.0	0.0	20-251	47.0	4.949082866946177	235.6993680534589	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0096---TSP200X.BS_146_R1	NS.2150.TSP0096---TSP200X.BS_146_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1320321.0	0.0	20-251	47.0	6.201446466427482	234.19699754832348	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0096---TSP200X.BS_146_R2	NS.2150.TSP0096---TSP200X.BS_146_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1313694.0	0.0	20-251	47.0	5.614092779597075	235.70758182651363	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0097---TSP200X.BS_147_R1	NS.2150.TSP0097---TSP200X.BS_147_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	953080.0	0.0	20-251	48.0	7.2194359340244265	234.6135654929282	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0097---TSP200X.BS_147_R2	NS.2150.TSP0097---TSP200X.BS_147_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	947190.0	0.0	20-251	48.0	7.0901297522144455	235.7164655454555	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0098---TSP200X.BS_148_R1	NS.2150.TSP0098---TSP200X.BS_148_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2536666.0	0.0	20-251	48.0	4.85786575017061	235.08142262323852	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0098---TSP200X.BS_148_R2	NS.2150.TSP0098---TSP200X.BS_148_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2514769.0	0.0	20-251	48.0	5.700180635030716	235.92339892849006	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0099---TSP200X.BS_149_R1	NS.2150.TSP0099---TSP200X.BS_149_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1953393.0	0.0	20-251	46.0	5.06052801458795	234.85777618738268	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0099---TSP200X.BS_149_R2	NS.2150.TSP0099---TSP200X.BS_149_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1937581.0	0.0	20-251	46.0	5.661567513797343	235.75141065070312	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0105---TSP200X.BS_155_R1	NS.2150.TSP0105---TSP200X.BS_155_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1444375.0	0.0	20-251	47.0	5.976079619212462	235.1721478147988	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0105---TSP200X.BS_155_R2	NS.2150.TSP0105---TSP200X.BS_155_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1434207.0	0.0	20-251	47.0	6.1574793596740225	236.13667762045506	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0106---TSP200X.BS_156_R1	NS.2150.TSP0106---TSP200X.BS_156_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1476077.0	0.0	20-251	48.0	6.086742087303033	234.64751567838263	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0106---TSP200X.BS_156_R2	NS.2150.TSP0106---TSP200X.BS_156_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1466421.0	0.0	20-251	48.0	6.148507147674509	235.8185882498955	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0107---TSP200X.BS_157_R1	NS.2150.TSP0107---TSP200X.BS_157_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1691418.0	0.0	20-251	47.0	6.126761382471808	234.7012222880447	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0107---TSP200X.BS_157_R2	NS.2150.TSP0107---TSP200X.BS_157_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1682451.0	0.0	20-251	47.0	5.660075687196834	236.28085097277722	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0113---TSP200X.BS_163_R1	NS.2150.TSP0113---TSP200X.BS_163_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44060.0	0.0	20-251	50.0	12.789378120744441	236.65803449841127	242	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0113---TSP200X.BS_163_R2	NS.2150.TSP0113---TSP200X.BS_163_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43837.0	0.0	20-251	50.0	11.7800031936492	237.06900563450967	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0114---TSP200X.BS_164_R1	NS.2150.TSP0114---TSP200X.BS_164_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1501210.0	0.0	20-251	48.0	6.059312154861745	235.25764017026265	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0114---TSP200X.BS_164_R2	NS.2150.TSP0114---TSP200X.BS_164_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1490557.0	0.0	20-251	48.0	6.410623679604336	236.22018211983843	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0115---TSP200X.BS_165_R1	NS.2150.TSP0115---TSP200X.BS_165_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21329.0	0.0	20-251	50.0	16.681513432415958	235.81288386703548	247	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0115---TSP200X.BS_165_R2	NS.2150.TSP0115---TSP200X.BS_165_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21276.0	0.0	20-251	50.0	14.706711787930063	237.07266403459298	247	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0121---TSP200X.BS_171_R1	NS.2150.TSP0121---TSP200X.BS_171_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2078471.0	0.0	20-251	48.0	5.556169341602878	234.62209528061734	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0121---TSP200X.BS_171_R2	NS.2150.TSP0121---TSP200X.BS_171_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2065356.0	0.0	20-251	48.0	5.728605421510183	235.60572559887981	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0122---TSP200X.BS_172_R1	NS.2150.TSP0122---TSP200X.BS_172_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1380034.0	0.0	20-251	47.0	6.281222056847875	234.8055323274644	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	warn	pass
NS.2150.TSP0122---TSP200X.BS_172_R2	NS.2150.TSP0122---TSP200X.BS_172_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1371189.0	0.0	20-251	47.0	6.233641022499451	235.9799035727387	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0123---TSP200X.BS_173_R1	NS.2150.TSP0123---TSP200X.BS_173_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1659005.0	0.0	20-251	47.0	6.009746806067493	234.816858900365	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0123---TSP200X.BS_173_R2	NS.2150.TSP0123---TSP200X.BS_173_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1646818.0	0.0	20-251	47.0	6.078289134959043	236.13338025209828	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0129---TSP200X.BS_179_R1	NS.2150.TSP0129---TSP200X.BS_179_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1390118.0	0.0	20-251	48.0	5.925324324985361	235.44604918431384	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0129---TSP200X.BS_179_R2	NS.2150.TSP0129---TSP200X.BS_179_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1377963.0	0.0	20-251	48.0	6.715564931714423	235.94604717252932	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0130---TSP200X.BS_180_R1	NS.2150.TSP0130---TSP200X.BS_180_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2105446.0	0.0	20-251	48.0	5.480360484026544	234.897166206115	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0130---TSP200X.BS_180_R2	NS.2150.TSP0130---TSP200X.BS_180_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2092714.0	0.0	20-251	48.0	5.422988371021655	236.21126393764268	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0131---TSP200X.BS_181_R1	NS.2150.TSP0131---TSP200X.BS_181_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1520681.0	0.0	20-251	48.0	6.230629566621797	234.65804662516334	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0131---TSP200X.BS_181_R2	NS.2150.TSP0131---TSP200X.BS_181_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1512240.0	0.0	20-251	48.0	5.996468814473893	235.97797505686927	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0137---TSP200X.BS_187_R1	NS.2150.TSP0137---TSP200X.BS_187_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2908475.0	0.0	20-251	47.0	4.471234009573695	235.71362346246744	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0137---TSP200X.BS_187_R2	NS.2150.TSP0137---TSP200X.BS_187_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2882499.0	0.0	20-251	47.0	5.274667675239864	236.3678096679305	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0138---TSP200X.BS_188_R1	NS.2150.TSP0138---TSP200X.BS_188_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1396009.0	0.0	20-251	48.0	6.382122178295411	235.0490383657985	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0138---TSP200X.BS_188_R2	NS.2150.TSP0138---TSP200X.BS_188_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1387365.0	0.0	20-251	48.0	6.162545544971943	236.35141653422136	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0139---TSP200X.BS_189_R1	NS.2150.TSP0139---TSP200X.BS_189_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2563396.0	0.0	20-251	47.0	5.183906488334386	235.412624502808	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0139---TSP200X.BS_189_R2	NS.2150.TSP0139---TSP200X.BS_189_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2547913.0	0.0	20-251	47.0	5.185913013490341	236.55586081628377	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0145---TSP200X.BS_195_R1	NS.2150.TSP0145---TSP200X.BS_195_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1195402.0	0.0	20-251	46.0	5.651487951333526	234.16261977142418	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0145---TSP200X.BS_195_R2	NS.2150.TSP0145---TSP200X.BS_195_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1183536.0	0.0	20-251	46.0	6.6577611496397235	235.0920360681889	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0146---TSP200X.BS_196_R1	NS.2150.TSP0146---TSP200X.BS_196_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1310182.0	0.0	20-251	47.0	6.4107124048414645	234.12637099273232	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0146---TSP200X.BS_196_R2	NS.2150.TSP0146---TSP200X.BS_196_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1301428.0	0.0	20-251	48.0	6.477115906527292	235.23805619673158	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0147---TSP200X.BS_197_R1	NS.2150.TSP0147---TSP200X.BS_197_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2412488.0	0.0	20-251	47.0	5.027654070478085	234.70609428938093	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0147---TSP200X.BS_197_R2	NS.2150.TSP0147---TSP200X.BS_197_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2394500.0	0.0	20-251	47.0	5.346265752898654	235.8001148465233	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0149---TSP200X.BS_199_R1	NS.2150.TSP0149---TSP200X.BS_199_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	243907.0	0.0	20-251	45.0	9.350285149667702	231.74519386487472	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0149---TSP200X.BS_199_R2	NS.2150.TSP0149---TSP200X.BS_199_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	242613.0	0.0	20-251	46.0	8.854018539814437	233.508431122817	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0150---TSP200X.BS_202_R1	NS.2150.TSP0150---TSP200X.BS_202_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	261729.0	0.0	20-251	46.0	7.745798134711858	234.61599975547227	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0150---TSP200X.BS_202_R2	NS.2150.TSP0150---TSP200X.BS_202_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	259632.0	0.0	20-251	47.0	8.052166142848339	234.6608045233253	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0151---TSP200X.BS_233_R1	NS.2150.TSP0151---TSP200X.BS_233_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1743108.0	0.0	20-251	48.0	5.6807725052033495	235.07956076158217	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0151---TSP200X.BS_233_R2	NS.2150.TSP0151---TSP200X.BS_233_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1731633.0	0.0	20-251	48.0	5.655008884677065	236.2534191713833	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0152---TSP200X.BS_238_R1	NS.2150.TSP0152---TSP200X.BS_238_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	739064.0	0.0	20-251	48.0	7.12996438738729	234.33427551605814	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0152---TSP200X.BS_238_R2	NS.2150.TSP0152---TSP200X.BS_238_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	731204.0	0.0	20-251	48.0	8.38425391545998	234.92757971783524	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0153---TSP200X.BS_245_R1	NS.2150.TSP0153---TSP200X.BS_245_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1086687.0	0.0	20-251	47.0	6.476105815197937	234.73712209679513	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0153---TSP200X.BS_245_R2	NS.2150.TSP0153---TSP200X.BS_245_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1079313.0	0.0	20-251	47.0	6.539252283628567	235.83709359564835	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0155---TSP200X.BS_253_R1	NS.2150.TSP0155---TSP200X.BS_253_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	903665.0	0.0	20-251	47.0	7.197910730193158	234.63267582566547	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0155---TSP200X.BS_253_R2	NS.2150.TSP0155---TSP200X.BS_253_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	897791.0	0.0	20-251	48.0	7.241997302267454	235.7835075201244	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0157---TSP200X.BS_255_R1	NS.2150.TSP0157---TSP200X.BS_255_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2115004.0	0.0	20-251	47.0	5.615266550633853	234.60643336844754	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0157---TSP200X.BS_255_R2	NS.2150.TSP0157---TSP200X.BS_255_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2104044.0	0.0	20-251	47.0	5.272717758790643	236.21805912804106	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0159---TSP200X.BS_257_R1	NS.2150.TSP0159---TSP200X.BS_257_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1912484.0	0.0	20-251	47.0	6.096969948703937	234.622642594657	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0159---TSP200X.BS_257_R2	NS.2150.TSP0159---TSP200X.BS_257_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1901835.0	0.0	20-251	47.0	5.812247434944565	236.24114815428257	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
